DICOM Location,Cluster Label
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0426.2015.12.22.18.10.55.420810.358288589.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0318.2015.12.22.18.10.55.420810.358285997.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0051.2015.12.22.18.10.55.420810.358279589.IMA,2
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0066.2015.12.22.18.10.55.420810.358279949.IMA,2
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0512.2015.12.22.18.10.55.420810.358292008.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0316.2015.12.22.18.10.55.420810.358285949.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0064.2015.12.22.18.10.55.420810.358279901.IMA,2
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0367.2015.12.22.18.10.55.420810.358287173.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0306.2015.12.22.18.10.55.420810.358285709.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0159.2015.12.22.18.10.55.420810.358282181.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0541.2015.12.22.18.10.55.420810.358292704.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0084.2015.12.22.18.10.55.420810.358280381.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0491.2015.12.22.18.10.55.420810.358290149.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0436.2015.12.22.18.10.55.420810.358288829.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0139.2015.12.22.18.10.55.420810.358281701.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0329.2015.12.22.18.10.55.420810.358286261.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0340.2015.12.22.18.10.55.420810.358286525.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0004.2015.12.22.18.10.55.420810.358276411.IMA,2
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0324.2015.12.22.18.10.55.420810.358286141.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0332.2015.12.22.18.10.55.420810.358286333.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0373.2015.12.22.18.10.55.420810.358287317.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0532.2015.12.22.18.10.55.420810.358292488.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0220.2015.12.22.18.10.55.420810.358283645.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0527.2015.12.22.18.10.55.420810.358292368.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0226.2015.12.22.18.10.55.420810.358283789.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0272.2015.12.22.18.10.55.420810.358284893.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0400.2015.12.22.18.10.55.420810.358287965.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0238.2015.12.22.18.10.55.420810.358284077.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0276.2015.12.22.18.10.55.420810.358284989.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0125.2015.12.22.18.10.55.420810.358281365.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0289.2015.12.22.18.10.55.420810.358285301.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0312.2015.12.22.18.10.55.420810.358285853.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0011.2015.12.22.18.10.55.420810.358276579.IMA,2
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0374.2015.12.22.18.10.55.420810.358287341.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0104.2015.12.22.18.10.55.420810.358280861.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0484.2015.12.22.18.10.55.420810.358289981.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0529.2015.12.22.18.10.55.420810.358292416.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0260.2015.12.22.18.10.55.420810.358284605.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0443.2015.12.22.18.10.55.420810.358288997.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0236.2015.12.22.18.10.55.420810.358284029.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0154.2015.12.22.18.10.55.420810.358282061.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0083.2015.12.22.18.10.55.420810.358280357.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0123.2015.12.22.18.10.55.420810.358281317.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0117.2015.12.22.18.10.55.420810.358281173.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0469.2015.12.22.18.10.55.420810.358289621.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0082.2015.12.22.18.10.55.420810.358280333.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0478.2015.12.22.18.10.55.420810.358289837.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0507.2015.12.22.18.10.55.420810.358291888.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0495.2015.12.22.18.10.55.420810.358290245.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0451.2015.12.22.18.10.55.420810.358289189.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0096.2015.12.22.18.10.55.420810.358280669.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0115.2015.12.22.18.10.55.420810.358281125.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0241.2015.12.22.18.10.55.420810.358284149.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0254.2015.12.22.18.10.55.420810.358284461.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0081.2015.12.22.18.10.55.420810.358280309.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0268.2015.12.22.18.10.55.420810.358284797.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0433.2015.12.22.18.10.55.420810.358288757.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0200.2015.12.22.18.10.55.420810.358283165.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0370.2015.12.22.18.10.55.420810.358287245.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0302.2015.12.22.18.10.55.420810.358285613.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0560.2015.12.22.18.10.55.420810.358293160.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0398.2015.12.22.18.10.55.420810.358287917.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0328.2015.12.22.18.10.55.420810.358286237.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0165.2015.12.22.18.10.55.420810.358282325.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0350.2015.12.22.18.10.55.420810.358286765.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0016.2015.12.22.18.10.55.420810.358276699.IMA,2
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0261.2015.12.22.18.10.55.420810.358284629.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0430.2015.12.22.18.10.55.420810.358288685.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0163.2015.12.22.18.10.55.420810.358282277.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0072.2015.12.22.18.10.55.420810.358280093.IMA,0
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0448.2015.12.22.18.10.55.420810.358289117.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0460.2015.12.22.18.10.55.420810.358289405.IMA,1
/root/mayo2016/L067/quarter_1mm/L067_QD_1_1.CT.0003.0470.2015.12.22.18.10.55.420810.358289645.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0793.2015.12.23.16.33.24.939651.360705899.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0353.2015.12.23.16.33.24.939651.360692353.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0135.2015.12.23.16.33.24.939651.360687121.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0610.2015.12.23.16.33.24.939651.360700913.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0464.2015.12.23.16.33.24.939651.360695017.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0138.2015.12.23.16.33.24.939651.360687193.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0605.2015.12.23.16.33.24.939651.360700793.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0702.2015.12.23.16.33.24.939651.360703714.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0602.2015.12.23.16.33.24.939651.360700721.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0140.2015.12.23.16.33.24.939651.360687241.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0712.2015.12.23.16.33.24.939651.360703954.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0306.2015.12.23.16.33.24.939651.360691225.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0009.2015.12.23.16.33.24.939651.360684097.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0731.2015.12.23.16.33.24.939651.360704410.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0278.2015.12.23.16.33.24.939651.360690553.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0398.2015.12.23.16.33.24.939651.360693433.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0265.2015.12.23.16.33.24.939651.360690241.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0724.2015.12.23.16.33.24.939651.360704242.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0047.2015.12.23.16.33.24.939651.360685009.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0503.2015.12.23.16.33.24.939651.360698330.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0426.2015.12.23.16.33.24.939651.360694105.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0479.2015.12.23.16.33.24.939651.360695377.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0560.2015.12.23.16.33.24.939651.360699698.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0687.2015.12.23.16.33.24.939651.360702763.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0160.2015.12.23.16.33.24.939651.360687721.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0583.2015.12.23.16.33.24.939651.360700251.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0055.2015.12.23.16.33.24.939651.360685201.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0315.2015.12.23.16.33.24.939651.360691441.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0414.2015.12.23.16.33.24.939651.360693817.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0021.2015.12.23.16.33.24.939651.360684385.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0527.2015.12.23.16.33.24.939651.360698906.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0794.2015.12.23.16.33.24.939651.360705923.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0817.2015.12.23.16.33.24.939651.360706475.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0094.2015.12.23.16.33.24.939651.360686137.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0796.2015.12.23.16.33.24.939651.360705971.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0048.2015.12.23.16.33.24.939651.360685033.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0771.2015.12.23.16.33.24.939651.360705371.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0812.2015.12.23.16.33.24.939651.360706355.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0633.2015.12.23.16.33.24.939651.360701466.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0734.2015.12.23.16.33.24.939651.360704482.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0010.2015.12.23.16.33.24.939651.360684121.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0348.2015.12.23.16.33.24.939651.360692233.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0024.2015.12.23.16.33.24.939651.360684457.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0397.2015.12.23.16.33.24.939651.360693409.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0564.2015.12.23.16.33.24.939651.360699794.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0091.2015.12.23.16.33.24.939651.360686065.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0057.2015.12.23.16.33.24.939651.360685249.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0062.2015.12.23.16.33.24.939651.360685369.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0631.2015.12.23.16.33.24.939651.360701418.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0624.2015.12.23.16.33.24.939651.360701250.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0736.2015.12.23.16.33.24.939651.360704530.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0063.2015.12.23.16.33.24.939651.360685393.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0391.2015.12.23.16.33.24.939651.360693265.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0256.2015.12.23.16.33.24.939651.360690025.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0066.2015.12.23.16.33.24.939651.360685465.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0294.2015.12.23.16.33.24.939651.360690937.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0337.2015.12.23.16.33.24.939651.360691969.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0040.2015.12.23.16.33.24.939651.360684841.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0460.2015.12.23.16.33.24.939651.360694921.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0174.2015.12.23.16.33.24.939651.360688057.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0713.2015.12.23.16.33.24.939651.360703978.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0355.2015.12.23.16.33.24.939651.360692401.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0744.2015.12.23.16.33.24.939651.360704722.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0588.2015.12.23.16.33.24.939651.360700371.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0236.2015.12.23.16.33.24.939651.360689545.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0472.2015.12.23.16.33.24.939651.360695209.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0251.2015.12.23.16.33.24.939651.360689905.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0488.2015.12.23.16.33.24.939651.360695593.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0276.2015.12.23.16.33.24.939651.360690505.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0559.2015.12.23.16.33.24.939651.360699674.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0641.2015.12.23.16.33.24.939651.360701658.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0614.2015.12.23.16.33.24.939651.360701009.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0493.2015.12.23.16.33.24.939651.360695713.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0005.2015.12.23.16.33.24.939651.360684001.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0248.2015.12.23.16.33.24.939651.360689833.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0152.2015.12.23.16.33.24.939651.360687529.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0360.2015.12.23.16.33.24.939651.360692521.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0272.2015.12.23.16.33.24.939651.360690409.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0015.2015.12.23.16.33.24.939651.360684241.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0719.2015.12.23.16.33.24.939651.360704122.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0084.2015.12.23.16.33.24.939651.360685897.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0254.2015.12.23.16.33.24.939651.360689977.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0439.2015.12.23.16.33.24.939651.360694417.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0238.2015.12.23.16.33.24.939651.360689593.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0006.2015.12.23.16.33.24.939651.360684025.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0486.2015.12.23.16.33.24.939651.360695545.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0772.2015.12.23.16.33.24.939651.360705395.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0290.2015.12.23.16.33.24.939651.360690841.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0034.2015.12.23.16.33.24.939651.360684697.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0229.2015.12.23.16.33.24.939651.360689377.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0049.2015.12.23.16.33.24.939651.360685057.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0027.2015.12.23.16.33.24.939651.360684529.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0221.2015.12.23.16.33.24.939651.360689185.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0483.2015.12.23.16.33.24.939651.360695473.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0123.2015.12.23.16.33.24.939651.360686833.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0114.2015.12.23.16.33.24.939651.360686617.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0319.2015.12.23.16.33.24.939651.360691537.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0495.2015.12.23.16.33.24.939651.360695761.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0678.2015.12.23.16.33.24.939651.360702546.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0757.2015.12.23.16.33.24.939651.360705035.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0309.2015.12.23.16.33.24.939651.360691297.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0035.2015.12.23.16.33.24.939651.360684721.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0204.2015.12.23.16.33.24.939651.360688777.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0402.2015.12.23.16.33.24.939651.360693529.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0137.2015.12.23.16.33.24.939651.360687169.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0595.2015.12.23.16.33.24.939651.360700545.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0312.2015.12.23.16.33.24.939651.360691369.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0584.2015.12.23.16.33.24.939651.360700275.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0400.2015.12.23.16.33.24.939651.360693481.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0365.2015.12.23.16.33.24.939651.360692641.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0368.2015.12.23.16.33.24.939651.360692713.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0415.2015.12.23.16.33.24.939651.360693841.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0260.2015.12.23.16.33.24.939651.360690121.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0311.2015.12.23.16.33.24.939651.360691345.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0811.2015.12.23.16.33.24.939651.360706331.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0705.2015.12.23.16.33.24.939651.360703786.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0292.2015.12.23.16.33.24.939651.360690889.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0053.2015.12.23.16.33.24.939651.360685153.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0627.2015.12.23.16.33.24.939651.360701322.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0704.2015.12.23.16.33.24.939651.360703762.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0383.2015.12.23.16.33.24.939651.360693073.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0629.2015.12.23.16.33.24.939651.360701370.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0320.2015.12.23.16.33.24.939651.360691561.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0224.2015.12.23.16.33.24.939651.360689257.IMA,2
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0019.2015.12.23.16.33.24.939651.360684337.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0418.2015.12.23.16.33.24.939651.360693913.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0357.2015.12.23.16.33.24.939651.360692449.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0041.2015.12.23.16.33.24.939651.360684865.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0571.2015.12.23.16.33.24.939651.360699962.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0716.2015.12.23.16.33.24.939651.360704050.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0623.2015.12.23.16.33.24.939651.360701226.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0801.2015.12.23.16.33.24.939651.360706091.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0567.2015.12.23.16.33.24.939651.360699866.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0776.2015.12.23.16.33.24.939651.360705491.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0790.2015.12.23.16.33.24.939651.360705827.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0591.2015.12.23.16.33.24.939651.360700443.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0389.2015.12.23.16.33.24.939651.360693217.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0637.2015.12.23.16.33.24.939651.360701562.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0792.2015.12.23.16.33.24.939651.360705875.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0001.2015.12.23.16.33.24.939651.360683905.IMA,1
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0356.2015.12.23.16.33.24.939651.360692425.IMA,0
/root/mayo2016/L096/quarter_1mm/L096_QD_1_1.CT.0003.0369.2015.12.23.16.33.24.939651.360692737.IMA,0
